Insomnia,,"3.59,3,7.83,10,1550,1500,880,802,6000,304,",CAFL
Insomnia,,"2.5,",XTRA
Insufficient Lactation,,"5000,",XTRA
Insulinoma,,"10,320,700,870,5250,32500,60000,125680,225650,275680,",KHZ
Intellectual Ability,,"15.4,",XTRA
Intellectuality,,"141.27,",XTRA
Intelligence and Clarity of Thought,,"20,10000,",CAFL
Interconnectedness Whole-brain,,"369,",XTRA
Intercostal Neuralgia 1,,"20,125,444,660,690,727.5,776,787,802,880,1550,1865,2720,3000,",XTRA
Intercostal Neuralgia,Rib,"3000,1550,880,802,787,776,727,125,20,1865,444,",CAFL
Interferential 1,,"0.01,",XTRA
Interferential 2,,"5,",XTRA
Interferential 3,,"10,",XTRA
Interferential 4,,"50,",XTRA
Interferential 5,,"90,",XTRA
Interferential Carrier 1,,"4000,",XTRA
Interferential Carrier 2,,"4500,",XTRA
Interleukin,,"3448,2929,4014,5611,2867,2855,2791,",PROV
Intermittent Claudication 2,,"45,48,10000,",XTRA
Intermittent Claudication,Muscle,"45,48,",CAFL
Intermittent Claudication,,"80,240,570,7500,12050,2500,42500,271500,415700,675680,",KHZ
Intervertebral Disk Displacement,,"40,410,620,7500,2750,40000,275650,475680,527000,667000,",KHZ
Intestinal Diseases,,"50,520,780,7500,8000,55680,225230,533630,652430,781000,",KHZ
Intestinal Gas,,"20,422,465,660,676,690,727.5,760,787,802,832,880,1550,",XTRA
Intestinal Inflammation,,"105,791,",VEGA
Intestinal Neuronal Dysplasia,,"50,520,780,7500,8000,32500,62500,125680,250000,376290,",KHZ
Intestinal Obstruction,,"50,520,780,7500,8000,30000,62500,125650,210500,575680,",KHZ
Intestinal Polyps,,"50,520,780,10470,5580,32500,65680,149210,275670,375680,",KHZ
Intestinal Problems Colon,Colon,"10,440,880,787,727,",CAFL
Intestinal Problems General,Intestines,"802,",CAFL
Intestines 1,,"800,",XTRA
Intestines 2,,"281,",XTRA
Intestines Inflammation 2,,"105,727,787,791,832,880,1550,",XTRA
Intestines Inflammation,Intestines,"727,787,880,832,1550,105,791,",CAFL
Intestines Spasms,,"727,787,5000,",XTRA
Intestines to Release,,"727,787,800,880,",XTRA
Intestines,,"2.67,281.0,",XTRA
Intoxication,,"10000,",XTRA
Intracranial Aneurysm,,"80,240,570,7500,10720,36210,142500,321000,415700,775680,",KHZ
Intuition Awakening,,"741,",XTRA
Involuntary Muscles,,"40,",XTRA
Iodamoeba Butchlii Trophozoites and Cysts,,"1085.31,1103.03,1111.72,13682.8,13906.25,14015.62,",XTRA
Iodamoeba Butschlii,,"1103.03,11077.62,",XTRA
Iodine 1,,"425.88,459.12,19538.09,",XTRA
Iodine 2,,"424,",XTRA
Iodine,,"2030.464,",CUST
Iridium,,"14250,",XTRA
Iritis,,"40,250,870,11090,7500,12710,85680,132500,353500,855080,",XTRA
Iron fe,,"68.78,74.14,12621.09,",XTRA
Irritability and Whining,,"3.6,3.89,6.29,",XTRA
Irritability,,"5000,",XTRA
Irritable Bowel Syndrome 2,,"20,422,465,727,787,802,832,880,1550,6766,",XTRA
Irritable Bowel Syndrome 3,,"20,727,787,802,880,1550,",XTRA
Irritable Bowel Syndrome,Bowel,"6766,5429,4334,2018,1550,880,832,829,812,802,787,727,465,422,407,334,20,",CAFL
Irritable Bowel Syndrome,,"230,850,7500,32500,22500,151680,312500,432500,705670,869340,",KHZ
Ischemic Attack Transient,,"170,400,620,850,2500,25000,109320,362570,621680,775670,",KHZ
Itching 1,,"1865,",XTRA
Itching 2,,"20,72,95,125,444,727,787,880,1865,3176,",XTRA
Itching of Anus Toes Feet Blue,,"727,787,880,5000,",XTRA
Itching,,"880,787,727,444,125,95,72,20,1865,3176,",CAFL
Ivemark Syndrome,,"160,490,620,850,7500,162500,281200,492520,675620,825230,",KHZ
